work_year,salary,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,job_area
2023,94400,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,135000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,108000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,209450,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,167560,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2021,185000,senior,full_time,Staff Machine Learning Engineer,United States,hybrid,United States,medium,Machine Learning
2020,164000,senior,full_time,Staff Data Scientist,United States,hybrid,United States,medium,Data
2023,122000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,94000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,80000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,52500,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,238000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,149500,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,258000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,202000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,186600,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,116500,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,220000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,222200,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,136000,senior,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,228000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,136000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,61520,mid,full_time,Data Engineer,United Kingdom,remote,United Kingdom,medium,Data
2023,43064,mid,full_time,Data Engineer,United Kingdom,remote,United Kingdom,medium,Data
2023,175000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,145000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,195000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,140000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,180000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,165000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,220000,mid,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,190000,mid,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,113366,senior,full_time,Machine Learning Engineer,Germany,hybrid,Germany,large,Machine Learning
2023,118539,senior,contract,Consultant Data Engineer,Canada,remote,Canada,large,Data
2023,86128,mid,full_time,Data Analyst,United Kingdom,hybrid,United Kingdom,large,Data
2023,167500,senior,full_time,Business Intelligence Developer,United States,on_site,United States,medium,Business Intelligence
2023,106500,senior,full_time,Business Intelligence Developer,United States,on_site,United States,medium,Business Intelligence
2023,146000,senior,full_time,Machine Learning Engineer,United Kingdom,on_site,United Kingdom,medium,Machine Learning
2023,97400,senior,full_time,Machine Learning Engineer,United Kingdom,on_site,United Kingdom,medium,Machine Learning
2023,278700,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,159300,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,226600,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,140100,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,323300,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,184700,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,135000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,108000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,40747,entry,full_time,Data Analyst,Canada,on_site,Canada,large,Data
2023,170000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,120000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,166364,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,116455,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,145000,senior,full_time,Business Intelligence Analyst,United States,on_site,United States,medium,Business Intelligence
2023,125000,senior,full_time,Business Intelligence Analyst,United States,on_site,United States,medium,Business Intelligence
2023,184950,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,119250,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,95000,mid,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,76000,mid,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,80000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,52500,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,131000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,168000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,130000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,250000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,140000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,145000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,115000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,222000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,166500,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,205600,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,105700,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,136000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,104000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,138000,senior,full_time,Business Intelligence Developer,United States,on_site,United States,medium,Business Intelligence
2023,67000,senior,full_time,Business Intelligence Developer,United States,on_site,United States,medium,Business Intelligence
2023,211200,senior,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,176000,senior,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,230000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,135000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,80000,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,60000,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,200000,senior,full_time,Business Intelligence Analyst,United States,remote,United States,medium,Business Intelligence
2023,180000,senior,full_time,Business Intelligence Analyst,United States,remote,United States,medium,Business Intelligence
2023,18381,senior,full_time,Business Intelligence Analyst,Turkey,remote,Turkey,large,Business Intelligence
2023,155000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,139500,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,128000,mid,full_time,Business Intelligence Developer,United States,on_site,United States,medium,Business Intelligence
2023,81500,mid,full_time,Business Intelligence Developer,United States,on_site,United States,medium,Business Intelligence
2023,200000,entry,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,120000,entry,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,126500,executive,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,78000,executive,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,157750,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,104650,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,176000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,133000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,120000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,100000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,70000,mid,full_time,Machine Learning Specialist,France,remote,France,medium,Machine Learning
